iterations,fitness
13300,0.20525205796312673
13400,0.20525205796312673
13500,0.20525205796312673
13600,0.20525205796312673
13700,0.20525205796312673
13800,0.20525205796312673
13900,0.20525205796312673
14000,0.20525205796312673
14100,0.20525205796312673
14200,0.20525205796312673
14300,0.20525205796312673
14400,0.20525205796312673
14500,0.20525205796312673
14600,0.20525205796312673
14700,0.20525205796312673
14800,0.20525205796312673
14900,0.20525205796312673
15000,0.20525205796312673
15100,0.20525205796312673
15200,0.20525205796312673
15300,0.20525205796312673
15400,0.20525205796312673
15500,0.20525205796312673
15600,0.20525205796312673
15700,0.20525205796312673
15800,0.20525205796312673
15900,0.20525205796312673
16000,0.20525205796312673
16100,0.20525205796312673
16200,0.20525205796312673
16300,0.20525205796312673
16400,0.20525205796312673
16500,0.20525205796312673
16600,0.20525205796312673
16700,0.20525205796312673
16800,0.20525205796312673
16900,0.20525205796312673
17000,0.20525205796312673
17100,0.20525205796312673
17200,0.20525205796312673
17300,0.20525205796312673
17400,0.20525205796312673
17500,0.20525205796312673
17600,0.20525205796312673
17700,0.20525205796312673
17800,0.20525205796312673
17900,0.20525205796312673
18000,0.20525205796312673
18100,0.20525205796312673
18200,0.20525205796312673
18300,0.20525205796312673
18400,0.20525205796312673
18500,0.20525205796312673
18600,0.20525205796312673
18700,0.20525205796312673
18800,0.20525205796312673
18900,0.20525205796312673
19000,0.20525205796312673
19100,0.20525205796312673
19200,0.20525205796312673
19300,0.20525205796312673
19400,0.20525205796312673
19500,0.20525205796312673
19600,0.20525205796312673
19700,0.20525205796312673
19800,0.20525205796312673
19900,0.20525205796312673
20000,0.20525205796312673
20100,0.20525205796312673
20200,0.20525205796312673
20300,0.20525205796312673
20400,0.20525205796312673
20500,0.20525205796312673
20600,0.20525205796312673
20700,0.20525205796312673
20800,0.20525205796312673
20900,0.20525205796312673
21000,0.20525205796312673
21100,0.20525205796312673
21200,0.20525205796312673
21300,0.20525205796312673
21400,0.20525205796312673
21500,0.20525205796312673
21600,0.20525205796312673
21700,0.20525205796312673
21800,0.20525205796312673
21900,0.20525205796312673
22000,0.20525205796312673
22100,0.20525205796312673
22200,0.20525205796312673
22300,0.20525205796312673
22400,0.20525205796312673
22500,0.20525205796312673
22600,0.20525205796312673
22700,0.20525205796312673
22800,0.20525205796312673
22900,0.20525205796312673
23000,0.20525205796312673
23100,0.20525205796312673
23200,0.20525205796312673
23300,0.20525205796312673
23400,0.20525205796312673
23500,0.20525205796312673
23600,0.20525205796312673
23700,0.20525205796312673
23800,0.20525205796312673
23900,0.20525205796312673
24000,0.20525205796312673
24100,0.20525205796312673
24200,0.20525205796312673
24300,0.20525205796312673
24400,0.20525205796312673
24500,0.20525205796312673
24600,0.20525205796312673
24700,0.20525205796312673
24800,0.20525205796312673
24900,0.20525205796312673
25000,0.20525205796312673
25100,0.20525205796312673
25200,0.20525205796312673
25300,0.20525205796312673
25400,0.20525205796312673
25500,0.20525205796312673
25600,0.20525205796312673
25700,0.20525205796312673
25800,0.20525205796312673
25900,0.20525205796312673
26000,0.20525205796312673
26100,0.20525205796312673
26200,0.20525205796312673
26300,0.20525205796312673
26400,0.20525205796312673
26500,0.20525205796312673
26600,0.20525205796312673
26700,0.20525205796312673
26800,0.20525205796312673
26900,0.20525205796312673
27000,0.20525205796312673
27100,0.20525205796312673
27200,0.20525205796312673
27300,0.20525205796312673
27400,0.20525205796312673
27500,0.20525205796312673
27600,0.20525205796312673
27700,0.20525205796312673
27800,0.20525205796312673
27900,0.20525205796312673
28000,0.20525205796312673
28100,0.20525205796312673
28200,0.20525205796312673
28300,0.20525205796312673
28400,0.20525205796312673
28500,0.20525205796312673
28600,0.20525205796312673
28700,0.20525205796312673
28800,0.20525205796312673
28900,0.20525205796312673
29000,0.20525205796312673
29100,0.20525205796312673
29200,0.20525205796312673
29300,0.20525205796312673
29400,0.20525205796312673
29500,0.20525205796312673
29600,0.20525205796312673
29700,0.20525205796312673
29800,0.20525205796312673
29900,0.20525205796312673
30000,0.20525205796312673
30100,0.20525205796312673
30200,0.20525205796312673
30300,0.20525205796312673
30400,0.20525205796312673
30500,0.20525205796312673
30600,0.20525205796312673
30700,0.20525205796312673
30800,0.20525205796312673
30900,0.20525205796312673
31000,0.20525205796312673
31100,0.20525205796312673
31200,0.20525205796312673
31300,0.20525205796312673
31400,0.20525205796312673
31500,0.20525205796312673
31600,0.20525205796312673
31700,0.20525205796312673
31800,0.20525205796312673
31900,0.20525205796312673
32000,0.20525205796312673
32100,0.20525205796312673
32200,0.20525205796312673
32300,0.20525205796312673
32400,0.20525205796312673
32500,0.20525205796312673
32600,0.20525205796312673
32700,0.20525205796312673
32800,0.20525205796312673
32900,0.20525205796312673
33000,0.20525205796312673
33100,0.20525205796312673
33200,0.20525205796312673
33300,0.20525205796312673
33400,0.20525205796312673
33500,0.20525205796312673
33600,0.20525205796312673
33700,0.20525205796312673
33800,0.20525205796312673
33900,0.20525205796312673
34000,0.20525205796312673
34100,0.20525205796312673
34200,0.20525205796312673
34300,0.20525205796312673
34400,0.20525205796312673
34500,0.20525205796312673
34600,0.20525205796312673
34700,0.20525205796312673
34800,0.20525205796312673
34900,0.20525205796312673
35000,0.20525205796312673
35100,0.20525205796312673
35200,0.20525205796312673
35300,0.20525205796312673
35400,0.20525205796312673
35500,0.20525205796312673
35600,0.20525205796312673
35700,0.20525205796312673
35800,0.20525205796312673
35900,0.20525205796312673
36000,0.20525205796312673
36100,0.20525205796312673
36200,0.20525205796312673
36300,0.20525205796312673
36400,0.20525205796312673
36500,0.20525205796312673
36600,0.20525205796312673
36700,0.20525205796312673
36800,0.20525205796312673
36900,0.20525205796312673
37000,0.20525205796312673
37100,0.20525205796312673
37200,0.20525205796312673
37300,0.20525205796312673
37400,0.20525205796312673
37500,0.20525205796312673
37600,0.20525205796312673
37700,0.20525205796312673
37800,0.20525205796312673
37900,0.20525205796312673
38000,0.20525205796312673
38100,0.20525205796312673
38200,0.20525205796312673
38300,0.20525205796312673
38400,0.20525205796312673
38500,0.20525205796312673
38600,0.20525205796312673
38700,0.20525205796312673
38800,0.20525205796312673
38900,0.20525205796312673
39000,0.20525205796312673
39100,0.20525205796312673
39200,0.20525205796312673
39300,0.20525205796312673
39400,0.20525205796312673
39500,0.20525205796312673
39600,0.20525205796312673
39700,0.20525205796312673
39800,0.20525205796312673
39900,0.20525205796312673
40000,0.20525205796312673
40100,0.20525205796312673
40200,0.20525205796312673
40300,0.20525205796312673
40400,0.20525205796312673
40500,0.20525205796312673
40600,0.20525205796312673
40700,0.20525205796312673
40800,0.20525205796312673
40900,0.20525205796312673
41000,0.20525205796312673
41100,0.20525205796312673
41200,0.20525205796312673
41300,0.20525205796312673
41400,0.20525205796312673
41500,0.20525205796312673
41600,0.20525205796312673
41700,0.20525205796312673
41800,0.20525205796312673
41900,0.20525205796312673
42000,0.20525205796312673
42100,0.20525205796312673
42200,0.20525205796312673
42300,0.20525205796312673
42400,0.20525205796312673
42500,0.20525205796312673
42600,0.20525205796312673
42700,0.20525205796312673
42800,0.20525205796312673
42900,0.20525205796312673
43000,0.20525205796312673
43100,0.20525205796312673
43200,0.20525205796312673
43300,0.20525205796312673
43400,0.20525205796312673
43500,0.20525205796312673
43600,0.20525205796312673
43700,0.20525205796312673
43800,0.20525205796312673
43900,0.20525205796312673
44000,0.20525205796312673
44100,0.20525205796312673
44200,0.20525205796312673
44300,0.20525205796312673
44400,0.20525205796312673
44500,0.20525205796312673
44600,0.20525205796312673
44700,0.20525205796312673
44800,0.20525205796312673
44900,0.20525205796312673
45000,0.20525205796312673
45100,0.20525205796312673
45200,0.20525205796312673
45300,0.20525205796312673
45400,0.20525205796312673
45500,0.20525205796312673
45600,0.20525205796312673
45700,0.20525205796312673
45800,0.20525205796312673
45900,0.20525205796312673
46000,0.20525205796312673
46100,0.20525205796312673
46200,0.20525205796312673
46300,0.20525205796312673
46400,0.20525205796312673
46500,0.20525205796312673
46600,0.20525205796312673
46700,0.20525205796312673
46800,0.20525205796312673
46900,0.20525205796312673
47000,0.20525205796312673
47100,0.20525205796312673
47200,0.20525205796312673
47300,0.20525205796312673
47400,0.20525205796312673
47500,0.20525205796312673
47600,0.20525205796312673
47700,0.20525205796312673
47800,0.20525205796312673
47900,0.20525205796312673
48000,0.20525205796312673
48100,0.20525205796312673
48200,0.20525205796312673
48300,0.20525205796312673
48400,0.20525205796312673
48500,0.20525205796312673
48600,0.20525205796312673
48700,0.20525205796312673
48800,0.20525205796312673
48900,0.20525205796312673
49000,0.20525205796312673
49100,0.20525205796312673
49200,0.20525205796312673
49300,0.20525205796312673
49400,0.20525205796312673
49500,0.20525205796312673
49600,0.20525205796312673
49700,0.20525205796312673
49800,0.20525205796312673
49900,0.20525205796312673
50000,0.20525205796312673
50100,0.20525205796312673
50200,0.20525205796312673
50300,0.20525205796312673
50400,0.20525205796312673
50500,0.20525205796312673
50600,0.20525205796312673
50700,0.20525205796312673
50800,0.20525205796312673
50900,0.20525205796312673
51000,0.20525205796312673
51100,0.20525205796312673
51200,0.20525205796312673
51300,0.20525205796312673
51400,0.20525205796312673
51500,0.20525205796312673
51600,0.20525205796312673
51700,0.20525205796312673
51800,0.20525205796312673
51900,0.20525205796312673
52000,0.20525205796312673
52100,0.20525205796312673
52200,0.20525205796312673
52300,0.20525205796312673
52400,0.20525205796312673
52500,0.20525205796312673
52600,0.20525205796312673
52700,0.20525205796312673
52800,0.20525205796312673
52900,0.20525205796312673
53000,0.20525205796312673
53100,0.20525205796312673
53200,0.20525205796312673
53300,0.20525205796312673
53400,0.20525205796312673
53500,0.20525205796312673
53600,0.20525205796312673
53700,0.20525205796312673
53800,0.20525205796312673
53900,0.20525205796312673
54000,0.20525205796312673
54100,0.20525205796312673
54200,0.20525205796312673
54300,0.20525205796312673
54400,0.20525205796312673
54500,0.20525205796312673
54600,0.20525205796312673
54700,0.20525205796312673
54800,0.20525205796312673
54900,0.20525205796312673
55000,0.20525205796312673
55100,0.20525205796312673
55200,0.20525205796312673
55300,0.20525205796312673
55400,0.20525205796312673
55500,0.20525205796312673
55600,0.20525205796312673
55700,0.20525205796312673
55800,0.20525205796312673
55900,0.20525205796312673
56000,0.20525205796312673
56100,0.20525205796312673
56200,0.20525205796312673
56300,0.20525205796312673
56400,0.20525205796312673
56500,0.20525205796312673
56600,0.20525205796312673
56700,0.20525205796312673
56800,0.20525205796312673
56900,0.20525205796312673
57000,0.20525205796312673
57100,0.20525205796312673
57200,0.20525205796312673
57300,0.20525205796312673
57400,0.20525205796312673
57500,0.20525205796312673
57600,0.20525205796312673
57700,0.20525205796312673
57800,0.20525205796312673
57900,0.20525205796312673
58000,0.20525205796312673
58100,0.20525205796312673
58200,0.20525205796312673
58300,0.20525205796312673
58400,0.20525205796312673
58500,0.20525205796312673
58600,0.20525205796312673
58700,0.20525205796312673
58800,0.20525205796312673
58900,0.20525205796312673
59000,0.20525205796312673
59100,0.20525205796312673
59200,0.20525205796312673
59300,0.20525205796312673
59400,0.20525205796312673
59500,0.20525205796312673
59600,0.20525205796312673
59700,0.20525205796312673
59800,0.20525205796312673
59900,0.20525205796312673
60000,0.20525205796312673
60100,0.20525205796312673
60200,0.20525205796312673
60300,0.20525205796312673
60400,0.20525205796312673
60500,0.20525205796312673
60600,0.20525205796312673
60700,0.20525205796312673
60800,0.20525205796312673
60900,0.20525205796312673
61000,0.20525205796312673
61100,0.20525205796312673
61200,0.20525205796312673
61300,0.20525205796312673
61400,0.20525205796312673
61500,0.20525205796312673
61600,0.20525205796312673
61700,0.20525205796312673
61800,0.20525205796312673
61900,0.20525205796312673
62000,0.20525205796312673
62100,0.20525205796312673
62200,0.20525205796312673
62300,0.20525205796312673
62400,0.20525205796312673
62500,0.20525205796312673
62600,0.20525205796312673
62700,0.20525205796312673
62800,0.20525205796312673
62900,0.20525205796312673
63000,0.20525205796312673
63100,0.20525205796312673
63200,0.20525205796312673
63300,0.20525205796312673
63400,0.20525205796312673
63500,0.20525205796312673
63600,0.20525205796312673
63700,0.20525205796312673
63800,0.20525205796312673
63900,0.20525205796312673
64000,0.20525205796312673
64100,0.20525205796312673
64200,0.20525205796312673
64300,0.20525205796312673
64400,0.20525205796312673
64500,0.20525205796312673
64600,0.20525205796312673
64700,0.20525205796312673
64800,0.20525205796312673
64900,0.20525205796312673
65000,0.20525205796312673
65100,0.20525205796312673
65200,0.20525205796312673
65300,0.20525205796312673
65400,0.20525205796312673
65500,0.20525205796312673
65600,0.20525205796312673
65700,0.20525205796312673
65800,0.20525205796312673
65900,0.20525205796312673
66000,0.20525205796312673
66100,0.20525205796312673
66200,0.20525205796312673
66300,0.20525205796312673
66400,0.20525205796312673
66500,0.20525205796312673
66600,0.20525205796312673
66700,0.20525205796312673
66800,0.20525205796312673
66900,0.20525205796312673
67000,0.20525205796312673
67100,0.20525205796312673
67200,0.20525205796312673
67300,0.20525205796312673
67400,0.20525205796312673
67500,0.20525205796312673
67600,0.20525205796312673
67700,0.20525205796312673
67800,0.20525205796312673
67900,0.20525205796312673
68000,0.20525205796312673
68100,0.20525205796312673
68200,0.20525205796312673
68300,0.20525205796312673
68400,0.20525205796312673
68500,0.20525205796312673
68600,0.20525205796312673
68700,0.20525205796312673
68800,0.20525205796312673
68900,0.20525205796312673
69000,0.20525205796312673
69100,0.20525205796312673
69200,0.20525205796312673
69300,0.20525205796312673
69400,0.20525205796312673
69500,0.20525205796312673
69600,0.20525205796312673
69700,0.20525205796312673
69800,0.20525205796312673
69900,0.20525205796312673
70000,0.20525205796312673
70100,0.20525205796312673
70200,0.20525205796312673
70300,0.20525205796312673
70400,0.20525205796312673
70500,0.20525205796312673
70600,0.20525205796312673
70700,0.20525205796312673
70800,0.20525205796312673
70900,0.20525205796312673
71000,0.20525205796312673
71100,0.20525205796312673
71200,0.20525205796312673
71300,0.20525205796312673
71400,0.20525205796312673
71500,0.20525205796312673
71600,0.20525205796312673
71700,0.20525205796312673
71800,0.20525205796312673
71900,0.20525205796312673
72000,0.20525205796312673
72100,0.20525205796312673
72200,0.20525205796312673
72300,0.20525205796312673
72400,0.20525205796312673
72500,0.20525205796312673
72600,0.20525205796312673
72700,0.20525205796312673
72800,0.20525205796312673
72900,0.20525205796312673
73000,0.20525205796312673
73100,0.20525205796312673
73200,0.20525205796312673
73300,0.20525205796312673
73400,0.20525205796312673
73500,0.20525205796312673
73600,0.20525205796312673
73700,0.20525205796312673
73800,0.20525205796312673
73900,0.20525205796312673
74000,0.20525205796312673
74100,0.20525205796312673
74200,0.20525205796312673
74300,0.20525205796312673
74400,0.20525205796312673
74500,0.20525205796312673
74600,0.20525205796312673
74700,0.20525205796312673
74800,0.20525205796312673
74900,0.20525205796312673
75000,0.20525205796312673
75100,0.20525205796312673
75200,0.20525205796312673
75300,0.20525205796312673
75400,0.20525205796312673
75500,0.20525205796312673
75600,0.20525205796312673
75700,0.20525205796312673
75800,0.20525205796312673
75900,0.20525205796312673
76000,0.20525205796312673
76100,0.20525205796312673
76200,0.20525205796312673
76300,0.20525205796312673
76400,0.20525205796312673
76500,0.20525205796312673
76600,0.20525205796312673
76700,0.20525205796312673
76800,0.20525205796312673
76900,0.20525205796312673
77000,0.20525205796312673
77100,0.20525205796312673
77200,0.20525205796312673
77300,0.20525205796312673
77400,0.20525205796312673
77500,0.20525205796312673
77600,0.20525205796312673
77700,0.20525205796312673
77800,0.20525205796312673
77900,0.20525205796312673
78000,0.20525205796312673
78100,0.20525205796312673
78200,0.20525205796312673
78300,0.20525205796312673
78400,0.20525205796312673
78500,0.20525205796312673
78600,0.20525205796312673
78700,0.20525205796312673
78800,0.20525205796312673
78900,0.20525205796312673
79000,0.20525205796312673
79100,0.20525205796312673
79200,0.20525205796312673
79300,0.20525205796312673
79400,0.20525205796312673
79500,0.20525205796312673
79600,0.20525205796312673
79700,0.20525205796312673
79800,0.20525205796312673
79900,0.20525205796312673
80000,0.20525205796312673
80100,0.20525205796312673
80200,0.20525205796312673
80300,0.20525205796312673
80400,0.20525205796312673
80500,0.20525205796312673
80600,0.20525205796312673
80700,0.20525205796312673
80800,0.20525205796312673
80900,0.20525205796312673
81000,0.20525205796312673
81100,0.20525205796312673
81200,0.20525205796312673
81300,0.20525205796312673
81400,0.20525205796312673
81500,0.20525205796312673
81600,0.20525205796312673
81700,0.20525205796312673
81800,0.20525205796312673
81900,0.20525205796312673
82000,0.20525205796312673
82100,0.20525205796312673
82200,0.20525205796312673
82300,0.20525205796312673
82400,0.20525205796312673
82500,0.20525205796312673
82600,0.20525205796312673
82700,0.20525205796312673
82800,0.20525205796312673
82900,0.20525205796312673
83000,0.20525205796312673
83100,0.20525205796312673
83200,0.20525205796312673
83300,0.20525205796312673
83400,0.20525205796312673
83500,0.20525205796312673
83600,0.20525205796312673
83700,0.20525205796312673
83800,0.20525205796312673
83900,0.20525205796312673
84000,0.20525205796312673
84100,0.20525205796312673
84200,0.20525205796312673
84300,0.20525205796312673
84400,0.20525205796312673
84500,0.20525205796312673
84600,0.20525205796312673
84700,0.20525205796312673
84800,0.20525205796312673
84900,0.20525205796312673
85000,0.20525205796312673
85100,0.20525205796312673
85200,0.20525205796312673
85300,0.20525205796312673
85400,0.20525205796312673
85500,0.20525205796312673
85600,0.20525205796312673
85700,0.20525205796312673
85800,0.20525205796312673
85900,0.20525205796312673
86000,0.20525205796312673
86100,0.20525205796312673
86200,0.20525205796312673
86300,0.20525205796312673
86400,0.20525205796312673
86500,0.20525205796312673
86600,0.20525205796312673
86700,0.20525205796312673
86800,0.20525205796312673
86900,0.20525205796312673
87000,0.20525205796312673
87100,0.20525205796312673
87200,0.20525205796312673
87300,0.20525205796312673
87400,0.20525205796312673
87500,0.20525205796312673
87600,0.20525205796312673
87700,0.20525205796312673
87800,0.20525205796312673
87900,0.20525205796312673
88000,0.20525205796312673
88100,0.20525205796312673
88200,0.20525205796312673
88300,0.20525205796312673
88400,0.20525205796312673
88500,0.20525205796312673
88600,0.20525205796312673
88700,0.20525205796312673
88800,0.20525205796312673
88900,0.20525205796312673
89000,0.20525205796312673
89100,0.20525205796312673
89200,0.20525205796312673
89300,0.20525205796312673
89400,0.20525205796312673
89500,0.20525205796312673
89600,0.20525205796312673
89700,0.20525205796312673
89800,0.20525205796312673
89900,0.20525205796312673
90000,0.20525205796312673
90100,0.20525205796312673
90200,0.20525205796312673
90300,0.20525205796312673
90400,0.20525205796312673
90500,0.20525205796312673
90600,0.20525205796312673
90700,0.20525205796312673
90800,0.20525205796312673
90900,0.20525205796312673
91000,0.20525205796312673
91100,0.20525205796312673
91200,0.20525205796312673
91300,0.20525205796312673
91400,0.20525205796312673
91500,0.20525205796312673
91600,0.20525205796312673
91700,0.20525205796312673
91800,0.20525205796312673
91900,0.20525205796312673
92000,0.20525205796312673
92100,0.20525205796312673
92200,0.20525205796312673
92300,0.20525205796312673
92400,0.20525205796312673
92500,0.20525205796312673
92600,0.20525205796312673
92700,0.20525205796312673
92800,0.20525205796312673
92900,0.20525205796312673
93000,0.20525205796312673
93100,0.20525205796312673
93200,0.20525205796312673
93300,0.20525205796312673
93400,0.20525205796312673
93500,0.20525205796312673
93600,0.20525205796312673
93700,0.20525205796312673
93800,0.20525205796312673
93900,0.20525205796312673
94000,0.20525205796312673
94100,0.20525205796312673
94200,0.20525205796312673
94300,0.20525205796312673
94400,0.20525205796312673
94500,0.20525205796312673
94600,0.20525205796312673
94700,0.20525205796312673
94800,0.20525205796312673
94900,0.20525205796312673
95000,0.20525205796312673
95100,0.20525205796312673
95200,0.20525205796312673
95300,0.20525205796312673
95400,0.20525205796312673
95500,0.20525205796312673
95600,0.20525205796312673
95700,0.20525205796312673
95800,0.20525205796312673
95900,0.20525205796312673
96000,0.20525205796312673
96100,0.20525205796312673
96200,0.20525205796312673
96300,0.20525205796312673
96400,0.20525205796312673
96500,0.20525205796312673
96600,0.20525205796312673
96700,0.20525205796312673
96800,0.20525205796312673
96900,0.20525205796312673
97000,0.20525205796312673
97100,0.20525205796312673
97200,0.20525205796312673
97300,0.20525205796312673
97400,0.20525205796312673
97500,0.20525205796312673
97600,0.20525205796312673
97700,0.20525205796312673
97800,0.20525205796312673
97900,0.20525205796312673
98000,0.20525205796312673
98100,0.20525205796312673
98200,0.20525205796312673
98300,0.20525205796312673
98400,0.20525205796312673
98500,0.20525205796312673
98600,0.20525205796312673
98700,0.20525205796312673
98800,0.20525205796312673
98900,0.20525205796312673
99000,0.20525205796312673
99100,0.20525205796312673
99200,0.20525205796312673
99300,0.20525205796312673
99400,0.20525205796312673
99500,0.20525205796312673
99600,0.20525205796312673
99700,0.20525205796312673
99800,0.20525205796312673
99900,0.20525205796312673
100000,0.20525205796312673
100100,0.20525205796312673
100200,0.20525205796312673
100300,0.20525205796312673
100400,0.20525205796312673
100500,0.20525205796312673
100600,0.20525205796312673
100700,0.20525205796312673
100800,0.20525205796312673
100900,0.20525205796312673
101000,0.20525205796312673
101100,0.20525205796312673
101200,0.20525205796312673
101300,0.20525205796312673
101400,0.20525205796312673
101500,0.20525205796312673
101600,0.20525205796312673
101700,0.20525205796312673
101800,0.20525205796312673
101900,0.20525205796312673
102000,0.20525205796312673
102100,0.20525205796312673
102200,0.20525205796312673
102300,0.20525205796312673
102400,0.20525205796312673
102500,0.20525205796312673
102600,0.20525205796312673
102700,0.20525205796312673
102800,0.20525205796312673
102900,0.20525205796312673
103000,0.20525205796312673
103100,0.20525205796312673
103200,0.20525205796312673
103300,0.20525205796312673
103400,0.20525205796312673
103500,0.20525205796312673
103600,0.20525205796312673
103700,0.20525205796312673
103800,0.20525205796312673
103900,0.20525205796312673
104000,0.20525205796312673
104100,0.20525205796312673
104200,0.20525205796312673
104300,0.20525205796312673
104400,0.20525205796312673
104500,0.20525205796312673
104600,0.20525205796312673
104700,0.20525205796312673
104800,0.20525205796312673
104900,0.20525205796312673
105000,0.20525205796312673
105100,0.20525205796312673
105200,0.20525205796312673
105300,0.20525205796312673
105400,0.20525205796312673
105500,0.20525205796312673
105600,0.20525205796312673
105700,0.20525205796312673
105800,0.20525205796312673
105900,0.20525205796312673
106000,0.20525205796312673
106100,0.20525205796312673
106200,0.20525205796312673
106300,0.20525205796312673
106400,0.20525205796312673
106500,0.20525205796312673
106600,0.20525205796312673
106700,0.20525205796312673
106800,0.20525205796312673
106900,0.20525205796312673
107000,0.20525205796312673
107100,0.20525205796312673
107200,0.20525205796312673
107300,0.20525205796312673
107400,0.20525205796312673
107500,0.20525205796312673
107600,0.20525205796312673
107700,0.20525205796312673
107800,0.20525205796312673
107900,0.20525205796312673
108000,0.20525205796312673
108100,0.20525205796312673
108200,0.20525205796312673
108300,0.20525205796312673
108400,0.20525205796312673
108500,0.20525205796312673
108600,0.20525205796312673
108700,0.20525205796312673
108800,0.20525205796312673
108900,0.20525205796312673
109000,0.20525205796312673
109100,0.20525205796312673
109200,0.20525205796312673
109300,0.20525205796312673
109400,0.20525205796312673
109500,0.20525205796312673
109600,0.20525205796312673
109700,0.20525205796312673
109800,0.20525205796312673
109900,0.20525205796312673
110000,0.20525205796312673
110100,0.20525205796312673
110200,0.20525205796312673
110300,0.20525205796312673
110400,0.20525205796312673
110500,0.20525205796312673
110600,0.20525205796312673
110700,0.20525205796312673
110800,0.20525205796312673
110900,0.20525205796312673
111000,0.20525205796312673
111100,0.20525205796312673
111200,0.20525205796312673
111300,0.20525205796312673
111400,0.20525205796312673
111500,0.20525205796312673
111600,0.20525205796312673
111700,0.20525205796312673
111800,0.20525205796312673
111900,0.20525205796312673
112000,0.20525205796312673
112100,0.20525205796312673
112200,0.20525205796312673
112300,0.20525205796312673
112400,0.20525205796312673
112500,0.20525205796312673
112600,0.20525205796312673
112700,0.20525205796312673
112800,0.20525205796312673
112900,0.20525205796312673
113000,0.20525205796312673
113100,0.20525205796312673
113200,0.20525205796312673
113300,0.20525205796312673
113400,0.20525205796312673
113500,0.20525205796312673
113600,0.20525205796312673
113700,0.20525205796312673
113800,0.20525205796312673
113900,0.20525205796312673
114000,0.20525205796312673
114100,0.20525205796312673
114200,0.20525205796312673
114300,0.20525205796312673
114400,0.20525205796312673
114500,0.20525205796312673
114600,0.20525205796312673
114700,0.20525205796312673
114800,0.20525205796312673
114900,0.20525205796312673
115000,0.20525205796312673
115100,0.20525205796312673
115200,0.20525205796312673
115300,0.20525205796312673
115400,0.20525205796312673
115500,0.20525205796312673
115600,0.20525205796312673
115700,0.20525205796312673
115800,0.20525205796312673
115900,0.20525205796312673
116000,0.20525205796312673
116100,0.20525205796312673
116200,0.20525205796312673
116300,0.20525205796312673
116400,0.20525205796312673
116500,0.20525205796312673
116600,0.20525205796312673
