iterations,fitness
100,0.55257222832229558
200,0.56528455116120069
300,0.56528455116120069
400,0.56528455116120069
500,0.56778010271142509
600,0.57212542671740096
700,0.5738132825070611
800,0.5738132825070611
900,0.5738132825070611
1000,0.5738132825070611
1100,0.5738132825070611
1200,0.5738132825070611
